Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
0.0011587511837012066,0.0008215799067790436,0.0019230260932301263,0.0011723152002408171,0.00414264821652037,0.000973916092793764,0.0030339843946342523,4.128325956627432e-05,0.002829008736920796,0.0028687803647662116,0.004134101691337294,0.0007598747811621009,0.002578334839196131,1.3847121904081439e-05,0.0004351079648936551,0.0021463986380892072
5.56982034993006e-05,1.6795406309541572e-06,0.00039208245244528456,6.826179859555775e-05,0.0018977299463755412,1.1804162698449139e-05,0.0006936398010632533,6.090892458360253e-05,0.0001807988834924626,0.0020405811999789497,0.0014945738248263868,0.00018050777807841062,0.0004551062664653327,0.005816608696707623,0.00023760507783028573,0.00013934498456341649
0.0010999632480584443,0.0004888399488867656,0.002257943899733786,0.0015679435879408093,0.004171287571870193,0.001442492046840424,0.0022919014713847496,0.0011132022630703786,0.0008150306165646964,0.002288292880374576,0.004300126053879652,0.0024154131293501746,0.0018797242354649246,0.0006241338140114891,0.00014841731554238874,0.0005583464718646597
0.0053327208776728086,0.005285531085247361,0.007044472174354374,0.009936700708400623,0.001632570725085082,0.0037071645411435317,3.725349512492121e-05,0.004174980856158889,2.8314770996878957e-06,3.150655259687163e-06,1.328458275468014e-07,0.00362297436049272,1.790321917583687e-05,0.0014957445797635083,0.002535540310162787,7.451356954375765e-05
0.0009534783113635259,0.0015037803007545841,0.004029839777697816,0.0023682724552697085,0.002809917708279444,0.0001363358031362047,0.004045767786516635,0.0007884324725054709,0.0036662289450933166,0.0013712298601508063,0.004946255674696337,0.0005762035013232025,0.0033598074721992305,0.0010754802697894306,0.0019881633233420834,0.0025656487712017034
0.0012282792494556702,0.0014086851091063834,0.001312011603123657,0.0006063450435583803,0.0029981252269314224,0.0059072351398778145,1.8155794956342675e-07,0.00014050665266857054,0.005287534192544116,0.0018085363104727442,0.0008081893352334391,0.0002100179610481645,1.0447911627915751e-05,0.0059072351398778145,0.0033862650055196952,0.002220565687962174
0.0008796133560381517,0.0011584605156538252,0.0014223235228908448,0.0009002472566425612,0.0033177200399805706,0.0026838630873363967,0.0003848709151869009,0.00036857734079178556,0.000280519575121263,0.002593670342705773,0.000541055730665839,0.00019831460892212605,0.00028407962745970183,0.0008288466505458961,0.00554302702438976,2.896149313424967e-09
0.0013111445756572582,0.0014558160532640307,0.002428584704055145,0.0014594955977675628,0.004592365946748056,0.0005814456158669754,0.0034962808809424414,0.00025087624405057546,0.0022207186288538128,0.003735350383336153,0.0040605066538873524,0.0012580647417473612,0.002329709792759309,8.393594572927987e-07,5.348815456523992e-07,0.001374748309637408
0.00022487732145294592,0.00019975158509896035,0.0007627620818540931,0.00018225450011393612,0.0022586967797559865,4.121705088416805e-05,0.0006510397042077953,0.00046789268552880486,0.00039315683145257907,0.002015285399315808,0.0015532764817113437,0.0003177982720294209,0.00046709550840966924,0.0038057684353382387,0.0008302195461354148,0.00014435913871059525
0.003213652128994951,0.002283585775626068,0.003366516040405408,0.0030073698014174838,0.005924064104208107,0.00040503549500106595,0.0012217413135459099,2.6002215235486348e-05,0.0003135157006635067,0.004594285788442884,0.003559623542479365,0.0029881412068271385,0.0005445921704440027,0.0010675863153443432,0.0010675863153443432,2.1304137138598855e-05
0.001727527235239848,0.0009013839632929649,0.0015711048844907413,0.0015119188175356651,0.004811909175394424,0.000740095965633264,0.0025198767073352085,4.05109121857164e-05,0.002525902712434608,0.003999023006606858,0.0038837560847222174,0.0014571631449930844,0.0022441995032427414,0.00016113865887780465,0.001145979559420987,0.0013905020238347277
0.0002939234592829812,5.809703897630136e-05,0.0004936243629058909,0.0003951870640694702,0.0029542700592894086,0.0002859653514343599,0.0018479327028213394,3.5237309159441565e-07,0.0014442281420036993,0.0018740967086252475,0.0026234590515204007,0.00013787614341043836,0.0014770783515167044,0.0004286251822446657,3.3819731737896874e-05,0.0008379993316510598
0.0005363112056394614,0.0001443374073221565,0.0013257317522863757,0.0014026101088120482,0.003857779889471419,0.00036607747254647355,0.0017331828310053199,6.985391450897716e-05,0.0010469649109134116,0.002242335036023224,0.0029254961122382045,0.00048657357110521576,0.0012974208207353968,0.0020887134065287055,2.6405279139760096e-05,0.0003687805800549754
0.000742278767464577,0.00020779560476893305,0.0016299229848139585,0.0016821119072414764,0.004613979695797493,0.000528443245062328,0.002248015180870623,0.00013970099810500097,0.0013857786159329477,0.0030273500037054785,0.003658160706521821,0.001109205202030561,0.0017715962997334259,0.0006766832311733278,0.00027982401057513595,0.0007605469240398871
0.00019232857976761442,7.4522956142256125e-06,0.0006775179912098805,0.0009110999670437006,0.00358852762590868,0.0003273396689653929,0.002156306094894561,6.340430959165394e-05,0.0014372563919449605,0.0029362171220341238,0.003378410456674627,0.0007266510511999905,0.0016919930426195634,0.00029026198074957876,0.0001424850779015649,0.0007993102414125333
0.001549079734989911,0.0041561612710724755,0.00013437712240612493,0.00012934899305092062,0.0006469986146388704,0.0003504621714894435,0.0003174108106355905,0.0007902632760363251,0.00010296163648772921,0.000734931474076099,0.0009369775471090094,0.0001499714092218496,0.0001355968314581471,0.002707000452164793,0.001294808401440764,3.905734312949216e-06
9.098866798661065e-05,0.0002657286459942648,1.883377568111244e-05,0.00017948547445410107,0.0005487131075308516,0.0006755799782795224,0.0001815116594673996,0.0010399484094836889,6.568740644398441e-05,0.0009789400019700606,0.0007408515882624186,0.00022169885027249758,4.158578438274302e-05,0.002237859912083792,0.0019253809109779363,6.288408748353347e-05
0.0031574428787725373,0.0020945002165035295,0.0039226641153287944,0.004669713625518525,0.005607083124039111,0.000834705121967011,0.0034950001805978403,0.0008409881631273181,0.002724208376254894,0.003246706764679211,0.005085484353965178,0.0019621273053871124,0.0029209179611671687,0.00011224477689317919,1.3666136308432275e-06,0.001670730510834377
0.0018311766565495824,0.0009292965034016637,0.0013674822400360567,0.0015535058303723093,0.0046698269415913,0.0005091172558225332,0.002513243958103775,0.0004985974585256861,0.0014583051248354684,0.0032230325576781196,0.004066918754334584,0.0013226338193389336,0.0022103746802733804,0.00022646889825979344,4.046773284404476e-05,0.0010773866662790524
0.0001553847335217587,2.136085723074277e-06,0.00024229264787482135,0.0003127075458543155,0.002404472360138424,6.254277962505078e-05,0.0013127678384862729,5.854918462888659e-06,0.0007058926243744684,0.0020480916670872276,0.0024803036070312964,0.00023428794393692137,0.001022755370515785,0.0006378347792323491,0.00030710120081530595,0.00028552849861684937
